1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1646	-0.501273	24.493057	0.221332	0.019077	1.5
1647	-0.499316	23.591532	0.225806	0.046609	2.2
1648	-0.496934	22.689027	0.230471	0.048818	1.6
1649	-0.505338	21.863754	0.234908	0.023006	1.6
1650	-0.500906	22.674637	0.230547	0.015651	1.5
1651	-0.519447	23.657532	0.225473	0.046386	1.5
1652	-0.487483	22.755072	0.230123	0.064515	1.9
1653	-0.497218	21.852564	0.234970	0.043418	1.6
1654	-0.472389	20.950057	0.240025	0.049650	1.5
1655	-0.486933	20.047549	0.245302	0.035032	1.9
1656	-0.477873	19.145043	0.250817	0.039040	1.7
1657	-0.506880	18.242535	0.256585	0.039386	1.9
1658	-0.506722	17.346814	0.262578	0.012498	1.6
1659	-0.501767	16.446556	0.268891	0.066959	1.5
1660	-0.487116	17.445898	0.261902	0.052392	1.5
1661	-0.500256	18.445898	0.255262	0.021325	1.6
1662	-0.510503	19.434867	0.249019	0.021332	1.7
1663	-0.516651	19.927920	0.246019	0.047130	1.8
1664	-0.509099	20.923819	0.240175	0.038844	1.6
1665	-0.528973	20.021311	0.245459	0.037277	1.6
1666	-0.505418	19.118804	0.250981	0.037814	1.6
1667	-0.479082	20.117918	0.244882	0.032351	1.9
1668	-0.507123	20.895531	0.240337	0.047006	1.6
1669	-0.516445	19.993024	0.245628	0.039366	1.6
1670	-0.508371	20.993024	0.239779	0.024404	1.6
1671	-0.493227	20.091304	0.245041	0.081161	2.1
1672	-0.499524	19.188796	0.250544	0.023083	2.4
1673	-0.484701	18.286289	0.256299	0.053703	1.6
1674	-0.517089	19.215604	0.250377	0.026402	1.5
1675	-0.505781	18.313096	0.256125	0.025874	1.5
1676	-0.491648	17.545599	0.261224	0.027366	1.5
1677	-0.492822	16.657661	0.267384	0.051905	1.7
1678	-0.524592	17.657610	0.260467	0.036980	1.6
1679	-0.477275	16.755475	0.266691	0.031741	1.9
1680	-0.524547	17.400581	0.262211	0.056583	1.7
1681	-0.503215	17.063843	0.264531	0.040616	1.7
1682	-0.516787	16.161335	0.270955	0.061392	1.8
1683	-0.493822	15.258828	0.277699	0.019725	1.6
1684	-0.497142	16.258818	0.270246	0.039483	1.5
1685	-0.486309	16.155086	0.271001	0.055720	1.5
1686	-0.529060	17.062698	0.264538	0.043639	1.7
1687	-0.478365	16.160191	0.270963	0.024997	1.8
1688	-0.478261	15.262445	0.277672	0.012911	1.7
1689	-0.489782	14.771426	0.281483	0.047892	1.8
1690	-0.506048	13.868924	0.288769	0.063081	1.6
1691	-0.502318	12.966416	0.296441	0.045077	1.5
1692	-0.481591	13.966416	0.287963	0.035982	1.6
1693	-0.501202	14.727297	0.281831	0.031408	1.6
1694	-0.502162	13.827238	0.289114	0.046899	1.5
1695	-0.501417	12.924734	0.296806	0.031645	1.8
1696	-0.518672	12.022226	0.304917	0.020434	1.6
1697	-0.485581	13.019710	0.295977	0.022613	1.8
1698	-0.525538	12.318174	0.302209	0.021032	1.7
1699	-0.490331	12.778318	0.298092	0.038886	1.5
1700	-0.510380	11.876350	0.306270	0.033857	1.5
1701	-0.483245	12.876350	0.297229	0.044787	1.5
1702	-0.498850	11.973842	0.305365	0.046748	1.5
1703	-0.487870	12.973829	0.296377	0.043242	2.2
1704	-0.505214	13.973829	0.287902	0.063617	1.7
1705	-0.527213	14.971853	0.279915	0.060512	1.5
1706	-0.492361	14.069974	0.287113	0.038859	1.8
1707	-0.514633	15.062470	0.279211	0.031961	1.6
1708	-0.516516	16.062470	0.271678	0.021181	1.6
1709	-0.517977	17.060119	0.264556	0.025046	1.5
1710	-0.482522	16.544846	0.268187	0.033240	1.5
1711	-0.510567	15.642360	0.274793	0.047978	1.5
1712	-0.510548	14.739853	0.281732	0.063553	1.8
1713	-0.503397	13.837345	0.289030	0.032849	1.6
1714	-0.487534	14.828452	0.281035	0.025161	1.8
1715	-0.491703	15.825703	0.273424	0.034137	1.6
1716	-0.506642	14.923199	0.280294	0.048796	1.5
1717	-0.510902	14.022999	0.287498	0.072170	1.5
1718	-0.502874	15.022999	0.279517	0.055502	1.9
1719	-0.493989	14.123181	0.286678	0.035418	1.8
1720	-0.509251	15.122297	0.278749	0.050491	1.7
1721	-0.531602	14.219789	0.285892	0.044934	1.5
1722	-0.498519	15.127895	0.278706	0.044512	1.8
1723	-0.502338	14.228016	0.285825	0.037344	1.6
1724	-0.463896	15.228016	0.277935	0.037716	1.5
1725	-0.493056	16.228016	0.270470	0.033808	1.5
1726	-0.516725	15.325508	0.277189	0.019989	1.5
1727	-0.512787	15.517522	0.275732	0.052650	1.5
1728	-0.496187	16.517522	0.268383	0.063300	1.7
1729	-0.497346	17.517519	0.261415	0.030161	1.5
1730	-0.512656	18.505234	0.254879	0.032033	1.5
1731	-0.498219	17.602733	0.260838	0.029651	1.8
1732	-0.514445	17.425182	0.262043	0.056463	1.5
1733	-0.473182	16.522700	0.268346	0.046184	1.8
1734	-0.493194	15.620192	0.274959	0.048398	1.6
1735	-0.531042	16.620192	0.267650	0.025411	1.8
1736	-0.485373	15.717725	0.274229	0.023070	1.7
1737	-0.473340	16.716132	0.266969	0.038848	1.7
1738	-0.492499	17.716132	0.260074	0.034247	1.5
1739	-0.506822	16.888909	0.265752	0.027490	1.9
1740	-0.537893	15.988167	0.272223	0.046848	1.5
1741	-0.483333	16.988167	0.265057	0.033750	1.5
1742	-0.503496	17.987781	0.258262	0.064058	1.5
1743	-0.492829	18.987781	0.251803	0.054628	2.6
1744	-0.497790	18.085614	0.257615	0.026576	2.2
1745	-0.495968	19.085614	0.251189	0.027005	1.6
1746	-0.509159	19.234853	0.250257	0.049662	1.5
1747	-0.471476	18.464363	0.255143	0.023536	2.1
1748	-0.505306	17.561873	0.261114	0.029887	1.7
1749	-0.504670	18.560207	0.254525	0.031997	1.6
1750	-0.522003	17.658922	0.260459	0.035613	1.9
1751	-0.522313	16.756457	0.266684	0.035347	1.7
1752	-0.525014	15.854042	0.273214	0.019365	1.8
1753	-0.535648	14.951758	0.280071	0.034265	1.6
1754	-0.487937	15.027310	0.279484	0.038025	1.5
1755	-0.506011	14.562564	0.283136	0.070242	1.7
1756	-0.519598	13.667840	0.290443	0.055490	1.6
1757	-0.507226	12.765333	0.298207	0.039415	1.8
1758	-0.525609	13.765333	0.289629	0.038808	1.8
1759	-0.503436	14.765333	0.281531	0.076072	1.6
1760	-0.512719	15.736343	0.274090	0.028787	1.5
1761	-0.522659	14.833835	0.280993	0.025753	1.6
1762	-0.485693	15.833833	0.273364	0.067343	1.9
1763	-0.490505	14.931325	0.280230	0.034594	1.6
1764	-0.522378	14.028818	0.287450	0.028555	1.7
1765	-0.495649	15.008475	0.279630	0.037060	1.5
1766	-0.483708	14.119213	0.286711	0.033991	1.8
1767	-0.524498	13.333984	0.293268	0.036910	1.9
1768	-0.497510	12.431507	0.301184	0.028662	1.5
1769	-0.513371	13.431501	0.292437	0.059406	1.6
1770	-0.498057	12.535086	0.300254	0.023284	1.5
1771	-0.501793	11.632584	0.308558	0.048345	1.5
1772	-0.495620	12.630390	0.299403	0.048704	2.0
1773	-0.519446	13.628125	0.290777	0.037928	1.6
1774	-0.506435	12.726707	0.298548	0.030855	1.6
1775	-0.507359	11.824230	0.306757	0.054828	1.8
1776	-0.492489	12.824230	0.297687	0.027147	1.6
1777	-0.521015	13.514181	0.291737	0.049255	2.0
1778	-0.520214	12.612860	0.299559	0.047841	1.6
1779	-0.494159	13.612860	0.290905	0.029466	1.5
1780	-0.499045	14.612793	0.282737	0.041160	1.9
1781	-0.508004	13.710285	0.290088	0.021714	1.5
1782	-0.515465	12.807788	0.297832	0.068984	1.9
1783	-0.519197	11.905280	0.306001	0.030710	1.7
1784	-0.514336	11.002773	0.314630	0.043357	1.5
1785	-0.524081	11.997931	0.305142	0.032646	1.6
1786	-0.504119	11.095962	0.313717	0.033191	1.5
1787	-0.505610	10.193464	0.322794	0.031124	1.8
1788	-0.519126	11.193464	0.312767	0.069806	1.6
1789	-0.508587	12.193464	0.303344	0.073240	1.7
1790	-0.495875	13.130624	0.295015	0.013684	1.7
1791	-0.494945	12.228957	0.303020	0.021945	1.6
1792	-0.516831	12.389920	0.301560	0.037827	1.9
1793	-0.479852	11.516298	0.309662	0.031394	1.5
1794	-0.486296	11.433190	0.310455	0.087121	1.6
1795	-0.517005	12.429597	0.301202	0.064070	1.5
1796	-0.517400	12.398448	0.301483	0.036478	1.5
1797	-0.506632	13.398448	0.292718	0.036312	1.9
1798	-0.539387	12.514244	0.300441	0.037728	1.8
1799	-0.498064	11.611737	0.308755	0.023692	1.7
1800	-0.508271	10.709360	0.317542	0.035340	1.5
1801	-0.475141	9.902303	0.325835	0.022822	1.5
1802	-0.503996	9.012676	0.335493	0.034795	2.0
1803	-0.515316	10.005046	0.324755	0.043613	1.6
1804	-0.496374	9.102539	0.334492	0.042987	1.5
1805	-0.514909	8.597617	0.340198	0.039659	1.8
1806	-0.496445	7.695110	0.350898	0.041066	2.0
1807	-0.519805	6.792602	0.362292	0.054889	1.9
1808	-0.519558	7.792602	0.349710	0.043437	1.6
1809	-0.514610	6.890095	0.361026	0.091637	1.5
1810	-0.504390	7.890095	0.348529	0.048783	1.5
1811	-0.505385	6.987587	0.359768	0.048036	1.6
1812	-0.487298	6.090925	0.371676	0.029230	1.7
1813	-0.555694	5.188418	0.384485	0.023293	1.5
1814	-0.542932	6.188384	0.370344	0.028039	2.0
1815	-0.503719	5.290085	0.382998	0.027166	1.7
1816	-0.489410	4.388052	0.396606	0.037198	1.5
1817	-0.483762	5.140718	0.385186	0.022752	1.9
1818	-0.494881	4.238211	0.398960	0.049693	1.6
1819	-0.505793	4.814932	0.390047	0.027339	1.6
1820	-0.492320	5.814924	0.375502	0.041621	1.6
1821	-0.512522	6.814924	0.362002	0.072848	1.5
1822	-0.498791	5.932243	0.373866	0.040606	2.1
1823	-0.517546	6.861737	0.361393	0.053280	1.6
1824	-0.500320	7.861737	0.348872	0.035876	1.6
1825	-0.501830	8.861179	0.337195	0.054754	1.5
1826	-0.507812	9.861179	0.326269	0.037966	1.5
1827	-0.506873	10.045308	0.324334	0.056310	1.7
1828	-0.501071	9.142801	0.334045	0.058446	1.6
1829	-0.496771	10.142801	0.323319	0.034020	1.5
1830	-0.517948	11.136753	0.313319	0.036926	1.5
1831	-0.495118	12.136450	0.303866	0.027055	2.4
1832	-0.515216	11.252143	0.312198	0.034588	1.8
1833	-0.506066	11.116857	0.313513	0.021808	1.6
1834	-0.517760	12.090030	0.304293	0.037302	1.5
1835	-0.500372	12.463530	0.300896	0.037318	1.5
1836	-0.502767	13.463382	0.292167	0.048466	1.7
1837	-0.507595	14.463382	0.283928	0.028775	1.6
1838	-0.515965	13.560874	0.291342	0.049377	1.9
1839	-0.521438	14.248565	0.285658	0.034170	2.4
1840	-0.512993	13.346062	0.293165	0.025470	1.7
1841	-0.494254	12.564769	0.299989	0.033629	1.5
1842	-0.536741	13.458978	0.292204	0.038258	1.5
1843	-0.495457	14.457649	0.283974	0.026815	1.6
1844	-0.513080	13.666458	0.290455	0.029505	1.5
1845	-0.476297	14.666410	0.282312	0.033868	1.6
1846	-0.542074	15.666409	0.274612	0.033931	1.5
1847	-0.511014	15.935486	0.272612	0.044414	1.8
1848	-0.500202	15.032979	0.279440	0.029805	2.0
1849	-0.523937	14.296692	0.285269	0.039737	1.6
1850	-0.495871	13.394185	0.292754	0.047242	1.5
1851	-0.500106	12.491678	0.300643	0.027984	1.5
1852	-0.500244	13.320616	0.293382	0.022506	1.5
1853	-0.487719	12.418181	0.301304	0.019958	2.0
1854	-0.492268	12.437615	0.301129	0.034382	1.6
1855	-0.519415	11.537993	0.309455	0.026553	2.2
1856	-0.524542	10.636453	0.318274	0.034930	2.4
1857	-0.506463	9.733993	0.327619	0.047837	2.2
1858	-0.499863	9.450945	0.330665	0.032727	2.0
1859	-0.511994	8.548437	0.340764	0.027851	2.0
1860	-0.471644	8.059271	0.346500	0.021687	1.7
1861	-0.540212	7.194501	0.357128	0.044961	1.6
1862	-0.509967	8.194496	0.344895	0.029738	2.3
1863	-0.516890	7.344625	0.355237	0.023981	1.9
1864	-0.491174	6.459826	0.366683	0.018772	1.6
1865	-0.463578	5.557939	0.379135	0.033856	1.5
1866	-0.508670	6.337045	0.368330	0.022046	1.5
1867	-0.527955	7.337037	0.355332	0.028243	1.8
1868	-0.504618	8.337007	0.343220	0.037889	1.6
1869	-0.506079	7.448340	0.353941	0.038147	1.6
1870	-0.522217	6.545832	0.365538	0.017974	1.7
1871	-0.508566	5.643334	0.377920	0.043711	1.7
1872	-0.508774	6.643325	0.364249	0.028593	1.7
1873	-0.536551	7.642205	0.351546	0.015077	1.5
1874	-0.508519	8.497451	0.341353	0.030571	1.5
1875	-0.499443	7.598299	0.352086	0.035320	1.5
1876	-0.513481	8.598082	0.340193	0.018953	1.5
1877	-0.516726	9.598035	0.329075	0.034637	1.9
1878	-0.506828	10.358872	0.321091	0.039707	2.0
1879	-0.489419	11.358856	0.311168	0.061496	1.7
1880	-0.521902	12.174691	0.303516	0.048770	1.9
1881	-0.528373	11.272183	0.312004	0.034049	1.6
1882	-0.504037	10.369676	0.320980	0.042008	1.9
1883	-0.473682	11.369676	0.311064	0.047254	1.6
1884	-0.522706	10.467170	0.319986	0.048585	1.5
1885	-0.537010	11.467170	0.310130	0.041780	1.5
1886	-0.482152	12.467170	0.300863	0.046960	2.1
1887	-0.500576	13.467100	0.292135	0.031515	1.8
1888	-0.519646	12.569725	0.299944	0.043408	1.6
1889	-0.498632	13.459903	0.292196	0.040688	1.7
1890	-0.510833	12.557395	0.300055	0.042304	1.5
1891	-0.511568	13.557395	0.291372	0.023977	1.5
1892	-0.526736	14.557294	0.283178	0.018911	1.7
1893	-0.512399	14.994968	0.279735	0.023604	1.6
1894	-0.515512	15.951356	0.272495	0.039832	2.1
1895	-0.504407	15.048850	0.279317	0.044202	1.7
1896	-0.500489	14.147027	0.286484	0.019500	1.6
1897	-0.495778	14.988282	0.279787	0.056317	1.9
1898	-0.529048	15.216751	0.278022	0.041982	1.6
1899	-0.514160	14.314244	0.285127	0.020583	1.5
1900	-0.507276	13.411751	0.292605	0.041954	1.5
1901	-0.503208	12.510549	0.300474	0.059937	1.5
1902	-0.474125	11.608042	0.308790	0.022303	1.6
1903	-0.492014	10.705674	0.317579	0.047663	1.6
1904	-0.512581	11.610573	0.308766	0.019915	1.5
1905	-0.518609	10.708066	0.317555	0.037687	1.5
1906	-0.513229	10.213874	0.322582	0.038471	1.8
1907	-0.527370	9.316925	0.332126	0.037644	1.6
1908	-0.530451	10.308488	0.321608	0.033107	1.9
1909	-0.475801	9.406091	0.331152	0.052955	1.6
1910	-0.515981	10.405800	0.320611	0.054610	1.7
1911	-0.537957	11.405800	0.310717	0.020923	1.7
1912	-0.493164	10.890034	0.315743	0.031239	1.5
1913	-0.480385	10.066744	0.324110	0.036699	1.8
1914	-0.496029	11.066744	0.314003	0.036006	1.9
1915	-0.474481	10.164236	0.323096	0.033752	1.6
1916	-0.507654	9.268719	0.332655	0.042246	1.5
1917	-0.516952	8.366211	0.342879	0.056651	1.5
1918	-0.499499	7.463704	0.353750	0.043863	1.7
1919	-0.499293	7.798530	0.349638	0.079215	1.7
1920	-0.502560	8.794376	0.337951	0.067760	1.6
1921	-0.504166	7.891870	0.348508	0.019969	1.5
1922	-0.493753	6.989845	0.359739	0.031761	1.5
1923	-0.503757	7.982490	0.347418	0.043964	2.2
1924	-0.513629	7.079995	0.358584	0.020252	1.6
1925	-0.518043	6.178050	0.370485	0.027002	1.5
1926	-0.497148	7.173385	0.357396	0.039833	1.5
1927	-0.497098	6.272491	0.369202	0.047536	1.9
1928	-0.513989	7.272491	0.356143	0.048478	1.7
1929	-0.550006	8.269811	0.344008	0.016503	1.5
1930	-0.525358	7.367305	0.354953	0.032012	1.5
1931	-0.516175	7.482036	0.353523	0.055371	1.8
1932	-0.479026	8.480889	0.341545	0.041362	1.6
1933	-0.499862	7.578381	0.352331	0.013526	1.6
1934	-0.522780	6.977533	0.359898	0.055909	1.6
1935	-0.513204	6.079552	0.371832	0.019631	1.6
1936	-0.519953	7.079539	0.358590	0.053926	1.7
1937	-0.501926	8.079539	0.346259	0.032946	1.5
1938	-0.517761	7.177032	0.357349	0.053945	1.8
1939	-0.501403	6.274524	0.369174	0.048967	1.8
1940	-0.494756	5.372017	0.381808	0.018456	1.5
1941	-0.500766	6.369108	0.367898	0.038529	1.5
1942	-0.515759	6.898518	0.360917	0.036385	1.6
1943	-0.532965	6.228935	0.369792	0.041379	2.1
1944	-0.501807	7.228935	0.356692	0.040283	1.7
1945	-0.502602	8.228935	0.344489	0.026782	1.6
1946	-0.513943	7.562425	0.352528	0.039690	1.5
1947	-0.519217	8.559664	0.340635	0.032741	1.8
1948	-0.497951	7.794577	0.349686	0.029289	1.6
1949	-0.499542	6.915014	0.360704	0.032906	1.5
1950	-0.519642	7.821686	0.349357	0.029926	1.7
1951	-0.487656	6.922288	0.360610	0.054076	2.4
1952	-0.508459	7.922288	0.348141	0.029569	2.1
1953	-0.493394	8.168767	0.345200	0.048521	1.6
1954	-0.487198	8.835832	0.337482	0.041701	1.8
1955	-0.539223	7.933325	0.348009	0.038326	2.0
1956	-0.514750	8.029307	0.346858	0.027642	1.6
1957	-0.502896	9.029213	0.335308	0.059871	2.0
1958	-0.512997	10.029213	0.324502	0.045537	1.7
1959	-0.520033	11.029171	0.314371	0.030752	1.5
1960	-0.475488	11.533729	0.309496	0.044284	1.5
1961	-0.515317	12.533729	0.300266	0.044485	1.6
1962	-0.503304	11.631221	0.308571	0.054884	1.8
1963	-0.508128	10.728715	0.317348	0.050844	1.8
1964	-0.520692	11.728715	0.307652	0.062387	1.6
1965	-0.493600	12.728715	0.298530	0.025258	1.6
1966	-0.503839	11.826296	0.306737	0.026767	1.7
1967	-0.521351	11.906545	0.305989	0.055993	1.6
1968	-0.513576	11.004038	0.314618	0.048656	1.7
1969	-0.502083	10.101530	0.323748	0.057979	1.5
1970	-0.525799	9.218065	0.333213	0.044688	1.5
1971	-0.485475	8.315578	0.343471	0.023541	1.6
1972	-0.518767	9.307570	0.332229	0.085215	1.8
1973	-0.514056	8.405062	0.342426	0.042469	2.0
1974	-0.496200	7.502566	0.353268	0.054828	2.1
1975	-0.478897	6.656208	0.364079	0.043790	1.6
1976	-0.489819	7.656208	0.351374	0.055918	2.3
1977	-0.511949	6.753701	0.362800	0.040022	1.6
1978	-0.497211	5.851193	0.374994	0.033485	1.6
1979	-0.517335	4.948709	0.388037	0.078541	1.9
1980	-0.499082	4.046202	0.402019	0.043427	2.2
1981	-0.496584	5.046202	0.386584	0.039488	1.6
1982	-0.542042	4.143694	0.400460	0.036366	1.5
1983	-0.527311	3.246015	0.415287	0.045129	1.5
1984	-0.508266	4.246015	0.398837	0.038540	1.6
1985	-0.508433	5.246015	0.383641	0.044249	1.5
1986	-0.490808	4.989631	0.387426	0.050065	1.9
1987	-0.525194	4.087124	0.401363	0.070283	2.0
1988	-0.509309	3.184616	0.416341	0.044907	1.9
1989	-0.479533	4.075215	0.401554	0.020990	1.7
1990	-0.496864	5.075215	0.386154	0.046458	1.7
1991	-0.542460	6.020217	0.372649	0.063251	1.6
1992	-0.525790	5.117710	0.385526	0.062495	1.7
1993	-0.506027	6.117710	0.371309	0.052137	1.5
1994	-0.511875	7.117710	0.358103	0.045049	1.6
1995	-0.505285	8.117710	0.345805	0.056890	2.0
1996	-0.521400	7.244718	0.356493	0.049851	2.1
1997	-0.512944	8.192477	0.344919	0.036715	1.6
1998	-0.511968	9.192477	0.333495	0.063287	1.6
1999	-0.496793	10.192477	0.322804	0.034413	1.6
