1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1514	-0.509650	187.713995	0.081143	0.019705	2.5
1515	-0.523134	188.713911	0.080756	0.021247	1.7
1516	-0.521841	188.409105	0.080874	0.021400	1.5
1517	-0.533256	188.478991	0.080847	0.016446	2.3
1518	-0.525657	188.142855	0.080977	0.018500	3.0
1519	-0.511669	187.836269	0.081096	0.014076	1.8
1520	-0.487506	187.865897	0.081084	0.019972	1.5
1521	-0.532141	187.546289	0.081208	0.021084	2.0
1522	-0.525102	187.195701	0.081345	0.010042	1.6
1523	-0.536326	187.502404	0.081225	0.036211	1.7
1524	-0.507472	187.149027	0.081363	0.027409	1.6
1525	-0.532510	186.795055	0.081502	0.020690	2.7
1526	-0.505504	186.497953	0.081619	0.017757	1.6
1527	-0.506740	187.108462	0.081379	0.016597	1.7
1528	-0.524807	188.084224	0.080999	0.016368	2.0
1529	-0.516228	188.598092	0.080801	0.026241	1.8
1530	-0.519274	189.340264	0.080516	0.013556	1.6
1531	-0.526216	189.943020	0.080286	0.047568	1.6
1532	-0.507971	189.925162	0.080292	0.023321	3.0
1533	-0.506523	190.908457	0.079920	0.038511	1.7
1534	-0.508817	191.159857	0.079825	0.020929	1.6
1535	-0.554582	190.846040	0.079943	0.035803	1.9
1536	-0.538989	190.492235	0.080077	0.023870	1.8
1537	-0.525784	190.150600	0.080207	0.023201	1.6
1538	-0.521300	189.803998	0.080339	0.033293	1.6
1539	-0.551666	189.506233	0.080452	0.034663	1.8
1540	-0.520303	189.419557	0.080485	0.028971	2.2
1541	-0.500649	189.088507	0.080612	0.019084	2.0
1542	-0.522050	188.740024	0.080746	0.028798	1.7
1543	-0.524520	189.736186	0.080364	0.014168	1.9
1544	-0.535134	189.561285	0.080431	0.028121	1.8
1545	-0.506945	189.241020	0.080554	0.014281	1.6
1546	-0.514474	190.216638	0.080182	0.033843	2.1
1547	-0.526813	190.615210	0.080031	0.020956	3.1
1548	-0.515501	190.376056	0.080121	0.026695	1.7
1549	-0.547502	190.024177	0.080255	0.015772	1.7
1550	-0.533122	189.702961	0.080377	0.030014	2.1
1551	-0.542453	189.934210	0.080289	0.015497	1.6
1552	-0.531488	190.877093	0.079932	0.039244	1.6
1553	-0.520922	191.680508	0.079630	0.024410	1.6
1554	-0.525218	191.326749	0.079762	0.016530	1.5
1555	-0.473040	191.026559	0.079875	0.029304	3.4
1556	-0.508528	190.673656	0.080009	0.019530	1.5
1557	-0.528646	190.700280	0.079998	0.026013	1.5
1558	-0.504965	190.346434	0.080132	0.035603	1.5
1559	-0.507947	189.992618	0.080267	0.043169	1.6
1560	-0.537292	189.638645	0.080402	0.036705	1.9
1561	-0.530074	189.284671	0.080537	0.033710	1.6
1562	-0.520850	190.284473	0.080156	0.021961	1.6
1563	-0.486948	190.625844	0.080027	0.026336	2.0
1564	-0.516736	190.358346	0.080128	0.033283	1.8
1565	-0.494622	191.358194	0.079751	0.035262	1.6
1566	-0.501429	191.004249	0.079884	0.033735	1.6
1567	-0.534348	191.394370	0.079737	0.028926	1.5
1568	-0.520868	191.040402	0.079870	0.018241	1.5
1569	-0.520042	190.686438	0.080004	0.026051	2.0
1570	-0.512213	190.334383	0.080137	0.019838	2.1
1571	-0.546159	191.311057	0.079768	0.018214	1.8
1572	-0.527545	191.819393	0.079578	0.013896	1.6
1573	-0.545327	192.769091	0.079224	0.023675	1.7
1574	-0.542799	192.447823	0.079344	0.017888	1.8
1575	-0.544841	192.103218	0.079472	0.023339	1.5
1576	-0.514243	192.349617	0.079380	0.025579	1.5
1577	-0.542487	191.995683	0.079512	0.033681	1.8
1578	-0.500840	192.993999	0.079141	0.026318	2.1
1579	-0.505449	192.640026	0.079272	0.031440	1.9
1580	-0.547394	192.287010	0.079403	0.039942	2.1
1581	-0.537146	192.750550	0.079231	0.007616	1.8
1582	-0.520022	192.401935	0.079361	0.026629	1.6
1583	-0.514843	192.083007	0.079479	0.031643	2.0
1584	-0.523869	191.729071	0.079612	0.033484	2.0
1585	-0.568335	191.375107	0.079744	0.021916	1.9
1586	-0.546934	191.021153	0.079877	0.028200	2.6
1587	-0.521979	190.667397	0.080011	0.018327	2.2
1588	-0.532847	190.313545	0.080145	0.016620	1.7
1589	-0.520412	189.971195	0.080275	0.021003	1.6
1590	-0.508946	189.618007	0.080410	0.036526	1.6
1591	-0.520866	189.264033	0.080545	0.037805	2.3
1592	-0.512758	190.264033	0.080164	0.018934	2.1
1593	-0.526610	189.932460	0.080290	0.033796	2.1
1594	-0.494804	189.646318	0.080399	0.023618	1.8
1595	-0.522863	189.316137	0.080525	0.020959	1.6
1596	-0.517103	189.983837	0.080270	0.035481	1.5
1597	-0.528291	189.629933	0.080405	0.028769	1.8
1598	-0.560019	190.181397	0.080195	0.015034	1.6
1599	-0.514042	189.830190	0.080329	0.024840	2.3
1600	-0.555459	189.510090	0.080451	0.014437	1.7
1601	-0.517965	189.160409	0.080585	0.015207	3.1
1602	-0.534596	188.817309	0.080716	0.025385	1.7
1603	-0.508618	188.474930	0.080848	0.032991	1.6
1604	-0.517668	189.474769	0.080464	0.014673	1.6
1605	-0.502348	189.121624	0.080600	0.008399	1.6
1606	-0.540792	188.985437	0.080652	0.035985	1.8
1607	-0.510563	189.555490	0.080433	0.028095	1.6
1608	-0.528071	190.492308	0.080077	0.019452	1.5
1609	-0.534850	190.179938	0.080196	0.035720	2.1
1610	-0.522206	189.825991	0.080330	0.023666	1.9
1611	-0.545210	189.472174	0.080465	0.037368	1.6
1612	-0.532399	190.472169	0.080085	0.029420	2.0
1613	-0.520461	190.375203	0.080122	0.025563	1.8
1614	-0.514118	191.357400	0.079751	0.012593	2.1
1615	-0.509582	191.457120	0.079714	0.020071	1.9
1616	-0.522772	191.104668	0.079846	0.024611	2.2
1617	-0.529201	190.750903	0.079979	0.019922	1.6
1618	-0.513261	190.401215	0.080112	0.018540	1.5
1619	-0.519853	190.048260	0.080246	0.032220	1.5
1620	-0.526979	189.696369	0.080380	0.016312	1.5
1621	-0.520955	189.342663	0.080515	0.022884	1.5
1622	-0.500993	188.989713	0.080650	0.024743	2.3
1623	-0.538466	188.635775	0.080786	0.013329	1.6
1624	-0.542572	189.522593	0.080446	0.031448	1.5
1625	-0.525023	190.459406	0.080090	0.023534	2.1
1626	-0.540883	190.105433	0.080224	0.039094	2.0
1627	-0.517051	191.105422	0.079846	0.019708	2.1
1628	-0.530161	191.086981	0.079853	0.020469	2.6
1629	-0.546187	191.195721	0.079812	0.034663	1.9
1630	-0.546877	192.195690	0.079437	0.022761	1.6
1631	-0.513239	191.858847	0.079563	0.034962	2.2
1632	-0.510233	191.505000	0.079696	0.025785	1.6
1633	-0.534888	191.151026	0.079829	0.035665	1.7
1634	-0.496126	190.797053	0.079962	0.023172	1.6
1635	-0.529592	190.524707	0.080065	0.028852	2.4
1636	-0.499990	190.170734	0.080199	0.021244	2.1
1637	-0.530641	191.127889	0.079837	0.025689	2.4
1638	-0.542825	192.119207	0.079466	0.045770	3.0
1639	-0.533318	192.601244	0.079287	0.027196	1.7
1640	-0.522611	193.377172	0.079000	0.026012	1.6
1641	-0.542554	194.376994	0.078633	0.013083	1.7
1642	-0.536110	194.623853	0.078543	0.021554	2.5
1643	-0.532514	194.411873	0.078620	0.033927	1.6
1644	-0.509378	195.223400	0.078325	0.035440	1.6
1645	-0.533494	194.873319	0.078452	0.016179	1.8
1646	-0.507052	194.671266	0.078526	0.017911	2.5
1647	-0.511477	194.413820	0.078619	0.046368	1.7
1648	-0.509628	194.059847	0.078749	0.021834	1.6
1649	-0.508087	195.053579	0.078387	0.034523	2.3
1650	-0.544105	196.053578	0.078025	0.016223	1.6
1651	-0.548281	196.989798	0.077690	0.024289	1.9
1652	-0.504642	196.643803	0.077814	0.021357	1.7
1653	-0.524158	197.642485	0.077458	0.033396	1.6
1654	-0.527934	198.642466	0.077106	0.027811	2.4
1655	-0.522756	198.288496	0.077230	0.020642	1.8
1656	-0.506771	199.242103	0.076896	0.028422	2.6
1657	-0.560087	198.888132	0.077020	0.031986	1.8
1658	-0.535594	199.863197	0.076680	0.039582	1.7
1659	-0.541618	200.863170	0.076334	0.029406	1.6
1660	-0.523370	200.509197	0.076456	0.029209	1.9
1661	-0.513065	200.155226	0.076578	0.043272	2.3
1662	-0.528635	199.801252	0.076701	0.032362	1.6
1663	-0.521050	199.447278	0.076824	0.027835	1.9
1664	-0.535620	199.730127	0.076726	0.053249	2.1
1665	-0.512004	199.376153	0.076849	0.032278	1.7
1666	-0.535254	199.022180	0.076973	0.008844	1.6
1667	-0.550844	198.669412	0.077096	0.027948	1.8
1668	-0.520335	199.256668	0.076891	0.027563	1.6
1669	-0.531849	198.902730	0.077015	0.025988	2.7
1670	-0.551814	198.613297	0.077116	0.030038	1.6
1671	-0.515512	198.260336	0.077240	0.023356	2.2
1672	-0.526031	197.906365	0.077365	0.050075	1.6
1673	-0.538230	197.584574	0.077479	0.026112	1.5
1674	-0.545057	197.230600	0.077605	0.030511	1.8
1675	-0.538987	198.176349	0.077270	0.029145	1.9
1676	-0.513117	197.822390	0.077395	0.024181	1.5
1677	-0.524664	197.571188	0.077484	0.022330	2.5
1678	-0.530839	197.218012	0.077609	0.015523	1.9
1679	-0.520757	196.865284	0.077735	0.021356	2.1
1680	-0.555508	196.562313	0.077843	0.042869	1.7
1681	-0.524186	197.561068	0.077487	0.026334	1.6
1682	-0.540643	198.561068	0.077134	0.021118	1.9
1683	-0.509063	199.496217	0.076807	0.019477	1.9
1684	-0.517326	199.630679	0.076760	0.017838	1.6
1685	-0.520895	200.623142	0.076417	0.022184	1.9
1686	-0.519397	200.619121	0.076418	0.023226	2.7
1687	-0.509488	200.303110	0.076527	0.021783	1.8
1688	-0.517198	199.962461	0.076645	0.017232	1.5
1689	-0.533226	199.672178	0.076746	0.014351	1.7
1690	-0.522541	200.470190	0.076469	0.009036	1.6
1691	-0.515133	200.448471	0.076477	0.023881	1.5
1692	-0.509320	200.242948	0.076548	0.036975	1.9
1693	-0.497034	199.888975	0.076671	0.021689	1.9
1694	-0.529101	199.539787	0.076792	0.021202	1.7
1695	-0.514457	199.247871	0.076894	0.022036	1.5
1696	-0.508793	198.896044	0.077017	0.024956	1.5
1697	-0.529089	199.013369	0.076976	0.043887	2.1
1698	-0.527243	198.659396	0.077100	0.027914	1.5
1699	-0.523570	198.328259	0.077216	0.037087	1.5
1700	-0.529005	197.974286	0.077341	0.017982	2.3
1701	-0.528682	198.973581	0.076990	0.023602	2.7
1702	-0.540200	198.897616	0.077016	0.032805	1.6
1703	-0.541549	198.546715	0.077139	0.035849	1.5
1704	-0.503930	198.192742	0.077264	0.017823	1.5
1705	-0.515690	197.869014	0.077378	0.022600	1.7
1706	-0.534343	197.650653	0.077456	0.019129	1.5
1707	-0.551726	197.300459	0.077580	0.026787	1.8
1708	-0.543204	198.299802	0.077226	0.038853	2.2
1709	-0.527576	197.945828	0.077351	0.016439	2.1
1710	-0.529929	197.939853	0.077353	0.034125	1.6
1711	-0.563148	197.589727	0.077477	0.029045	1.8
1712	-0.537555	197.235759	0.077603	0.017937	1.6
1713	-0.510880	196.881811	0.077729	0.015502	1.6
1714	-0.501054	196.982286	0.077693	0.029093	1.5
1715	-0.545758	196.811374	0.077754	0.037207	1.5
1716	-0.515498	197.592643	0.077476	0.023849	1.5
1717	-0.533909	198.592452	0.077123	0.043730	2.5
1718	-0.523101	198.240136	0.077247	0.025973	1.5
1719	-0.534145	197.886162	0.077372	0.041311	1.5
1720	-0.513391	198.824174	0.077042	0.021317	1.5
1721	-0.519468	199.369158	0.076852	0.035566	1.5
1722	-0.550161	200.362168	0.076507	0.045033	1.9
1723	-0.509062	200.009691	0.076629	0.029555	1.6
1724	-0.512714	200.996404	0.076288	0.019318	1.5
1725	-0.532652	200.659523	0.076404	0.040162	2.9
1726	-0.527191	200.305551	0.076526	0.027448	1.9
1727	-0.523188	201.305550	0.076182	0.028010	1.6
1728	-0.527538	201.993458	0.075947	0.032293	1.6
1729	-0.521445	201.648094	0.076065	0.028966	1.5
1730	-0.556484	201.294121	0.076186	0.014288	1.7
1731	-0.524749	201.666036	0.076059	0.021065	1.5
1732	-0.519286	201.346862	0.076168	0.016135	1.6
1733	-0.492956	201.014874	0.076282	0.031288	2.8
1734	-0.517121	200.668928	0.076401	0.023972	1.6
1735	-0.545718	201.663522	0.076060	0.021626	1.5
1736	-0.495860	201.311826	0.076180	0.010121	1.6
1737	-0.518936	201.383134	0.076156	0.017988	1.7
1738	-0.522846	201.132479	0.076241	0.034278	1.5
1739	-0.542896	200.778511	0.076363	0.040717	1.6
1740	-0.508115	200.424619	0.076485	0.022070	1.7
1741	-0.508134	200.080661	0.076604	0.020967	2.3
1742	-0.506420	200.272440	0.076538	0.023826	1.7
1743	-0.508567	200.290337	0.076532	0.030923	1.5
1744	-0.536613	199.936372	0.076654	0.035428	1.5
1745	-0.517182	199.582400	0.076777	0.018646	1.5
1746	-0.517487	199.233663	0.076899	0.015138	1.5
1747	-0.479882	198.886760	0.077020	0.021956	1.6
1748	-0.546902	198.901242	0.077015	0.035893	1.5
1749	-0.532428	198.547476	0.077139	0.019888	2.0
1750	-0.535438	198.193889	0.077264	0.030618	2.4
1751	-0.542852	197.843607	0.077387	0.035952	1.8
1752	-0.501169	197.489634	0.077513	0.011318	1.6
1753	-0.505131	197.832082	0.077391	0.034424	1.5
1754	-0.523086	197.588777	0.077477	0.043146	1.5
1755	-0.543688	198.588777	0.077125	0.027380	1.7
1756	-0.542948	198.234806	0.077249	0.020128	1.5
1757	-0.525619	198.612695	0.077116	0.026314	2.5
1758	-0.528183	199.540412	0.076792	0.019956	2.5
1759	-0.539060	200.538383	0.076446	0.018435	1.6
1760	-0.552496	200.207979	0.076560	0.028967	1.5
1761	-0.533380	200.078084	0.076605	0.032579	1.7
1762	-0.505523	201.078022	0.076260	0.028968	1.6
1763	-0.533882	202.010090	0.075941	0.023183	1.7
1764	-0.511862	202.925920	0.075631	0.016102	1.5
1765	-0.535007	203.581968	0.075410	0.031964	2.0
1766	-0.539225	203.228164	0.075529	0.030525	2.6
1767	-0.535095	204.228164	0.075194	0.016425	1.6
1768	-0.508852	203.874344	0.075312	0.025515	1.6
1769	-0.510854	203.522652	0.075430	0.019159	1.5
1770	-0.511686	203.169944	0.075548	0.025028	1.5
1771	-0.534474	202.993246	0.075608	0.019810	1.7
1772	-0.541161	202.917902	0.075634	0.027570	1.8
1773	-0.517157	202.832181	0.075662	0.019695	2.1
1774	-0.523685	202.478291	0.075782	0.026281	1.8
1775	-0.529823	202.125804	0.075902	0.030948	1.9
1776	-0.520039	201.849687	0.075996	0.019852	1.9
1777	-0.514657	201.496495	0.076117	0.039089	1.6
1778	-0.542595	201.148492	0.076236	0.029142	1.6
1779	-0.565820	202.148492	0.075894	0.012370	1.6
1780	-0.534397	201.906183	0.075977	0.019281	1.7
1781	-0.531101	201.586691	0.076086	0.016423	2.0
1782	-0.536411	201.236218	0.076206	0.018606	2.4
1783	-0.555187	202.036384	0.075932	0.029755	1.6
1784	-0.526764	201.682414	0.076053	0.044048	1.6
1785	-0.524645	201.328441	0.076174	0.009637	1.7
1786	-0.524644	200.977961	0.076295	0.032609	1.8
1787	-0.511945	200.632016	0.076414	0.024927	1.8
1788	-0.546986	200.278044	0.076536	0.032558	2.2
1789	-0.526322	199.924078	0.076658	0.041104	1.7
1790	-0.531057	200.924078	0.076313	0.017539	2.5
1791	-0.516162	200.570156	0.076435	0.027039	1.6
1792	-0.521802	200.590717	0.076428	0.030282	1.5
1793	-0.531567	200.236743	0.076550	0.024326	1.5
1794	-0.558623	200.832728	0.076344	0.026183	1.5
1795	-0.524817	201.822464	0.076005	0.025566	1.7
1796	-0.544256	201.468630	0.076126	0.023530	2.3
1797	-0.552295	202.183408	0.075882	0.014100	1.6
1798	-0.556918	201.904631	0.075977	0.047372	2.2
1799	-0.532221	202.695802	0.075709	0.030876	1.6
1800	-0.521817	202.509113	0.075772	0.027953	1.9
1801	-0.540930	202.155139	0.075892	0.027155	1.6
1802	-0.521269	203.138266	0.075559	0.031014	1.5
1803	-0.535820	202.784872	0.075678	0.023571	1.5
1804	-0.538853	202.433208	0.075798	0.023284	1.7
1805	-0.539516	202.626139	0.075732	0.038113	1.6
1806	-0.528784	202.272166	0.075852	0.025608	2.1
1807	-0.554888	201.918193	0.075973	0.039727	1.6
1808	-0.512607	201.564220	0.076094	0.015229	1.5
1809	-0.516083	202.548479	0.075759	0.023351	1.5
1810	-0.511731	203.052317	0.075588	0.038809	1.9
1811	-0.532619	202.698344	0.075708	0.029368	2.1
1812	-0.519211	202.344374	0.075828	0.023425	1.6
1813	-0.536851	201.990404	0.075948	0.018200	1.5
1814	-0.531770	201.772288	0.076022	0.019241	1.5
1815	-0.532258	201.479261	0.076123	0.033255	3.0
1816	-0.497586	202.252771	0.075859	0.029880	1.6
1817	-0.522118	203.177957	0.075546	0.019901	1.5
1818	-0.530480	202.824009	0.075665	0.023249	1.5
1819	-0.549011	203.817403	0.075331	0.024547	2.0
1820	-0.527030	203.525212	0.075429	0.053382	1.7
1821	-0.531359	203.171241	0.075548	0.038155	1.6
1822	-0.515209	202.817270	0.075668	0.030065	1.6
1823	-0.533945	203.752795	0.075353	0.026844	2.4
1824	-0.523800	203.398821	0.075471	0.024694	2.2
1825	-0.513313	203.052312	0.075588	0.027367	1.7
1826	-0.531955	202.698339	0.075708	0.024014	1.6
1827	-0.529831	202.344376	0.075828	0.041846	1.8
1828	-0.531846	201.990814	0.075948	0.024357	1.6
1829	-0.527342	202.988707	0.075610	0.033581	1.8
1830	-0.524031	203.983170	0.075275	0.036771	1.8
1831	-0.535673	203.629196	0.075394	0.038322	1.6
1832	-0.521344	203.275223	0.075513	0.019136	1.6
1833	-0.519929	204.273784	0.075178	0.039015	1.5
1834	-0.534712	205.273780	0.074846	0.011968	1.9
1835	-0.491640	204.921074	0.074963	0.030069	1.7
1836	-0.517073	204.725124	0.075028	0.034426	1.6
1837	-0.523551	205.659773	0.074719	0.026454	1.5
1838	-0.525152	206.659773	0.074390	0.022890	1.5
1839	-0.534232	207.659565	0.074065	0.024951	2.2
1840	-0.533969	208.636642	0.073750	0.023863	1.6
1841	-0.514667	208.289281	0.073862	0.024842	1.5
1842	-0.548253	208.046092	0.073940	0.026708	1.5
1843	-0.536164	207.692418	0.074054	0.033125	1.6
1844	-0.518408	207.435374	0.074138	0.032910	1.9
1845	-0.532276	207.083065	0.074252	0.020141	1.6
1846	-0.524838	206.729964	0.074367	0.026837	1.5
1847	-0.513291	206.771347	0.074354	0.023527	1.9
1848	-0.560233	206.417377	0.074470	0.020381	1.6
1849	-0.519272	206.111304	0.074570	0.048210	1.6
1850	-0.524819	205.757354	0.074686	0.024760	1.7
1851	-0.516539	206.757248	0.074359	0.028420	1.6
1852	-0.535892	206.407747	0.074473	0.031114	1.7
1853	-0.528718	206.053784	0.074589	0.032573	1.5
1854	-0.525328	205.700252	0.074705	0.046027	1.9
1855	-0.491770	205.346278	0.074822	0.021008	1.7
1856	-0.541367	204.992305	0.074939	0.030854	1.6
1857	-0.521558	204.638334	0.075057	0.025789	1.5
1858	-0.525728	204.284363	0.075175	0.022477	1.5
1859	-0.543761	203.951345	0.075286	0.038013	1.9
1860	-0.537367	203.597389	0.075405	0.025063	1.6
1861	-0.527640	203.387184	0.075475	0.032955	1.6
1862	-0.510333	204.265243	0.075181	0.022780	1.5
1863	-0.496825	203.911272	0.075299	0.031507	1.6
1864	-0.512561	203.557313	0.075418	0.035092	2.0
1865	-0.539646	203.203339	0.075537	0.022811	1.6
1866	-0.510625	203.041868	0.075592	0.025175	1.9
1867	-0.532585	203.880060	0.075310	0.030407	2.4
1868	-0.534054	204.380648	0.075143	0.022487	1.8
1869	-0.551053	204.152190	0.075219	0.015154	2.3
1870	-0.498528	204.512041	0.075099	0.020124	2.0
1871	-0.541514	205.130741	0.074893	0.027326	1.9
1872	-0.517475	205.590177	0.074742	0.026715	1.6
1873	-0.523544	206.572992	0.074419	0.031687	2.4
1874	-0.547108	206.220989	0.074534	0.024126	1.6
1875	-0.515171	205.868772	0.074650	0.022509	1.5
1876	-0.508310	205.515206	0.074766	0.033459	1.7
1877	-0.517826	205.161234	0.074883	0.018343	1.5
1878	-0.521518	204.807583	0.075001	0.044523	1.7
1879	-0.538848	204.453613	0.075118	0.042290	1.7
1880	-0.534444	205.453613	0.074787	0.031603	1.6
1881	-0.540080	205.101783	0.074903	0.032159	1.9
1882	-0.495466	204.748915	0.075020	0.027552	1.7
1883	-0.548549	204.394963	0.075138	0.032523	1.9
1884	-0.505317	204.322316	0.075162	0.053779	1.6
1885	-0.525444	204.724986	0.075028	0.028975	1.5
1886	-0.524884	205.724984	0.074697	0.040419	1.5
1887	-0.513872	205.404183	0.074803	0.033478	1.5
1888	-0.547237	205.050211	0.074920	0.022155	2.1
1889	-0.546510	204.696239	0.075038	0.019416	2.0
1890	-0.533981	205.693613	0.074707	0.015867	1.6
1891	-0.522907	205.343116	0.074823	0.041033	1.5
1892	-0.542541	205.153779	0.074886	0.032442	1.5
1893	-0.540325	204.799859	0.075003	0.028514	1.8
1894	-0.539618	204.445885	0.075121	0.041087	1.6
1895	-0.517653	204.091912	0.075239	0.044120	1.5
1896	-0.534634	203.737938	0.075358	0.023139	1.6
1897	-0.521181	204.736935	0.075024	0.028489	1.6
1898	-0.535155	205.734485	0.074694	0.051740	2.5
1899	-0.510870	205.380511	0.074811	0.014753	1.6
1900	-0.527191	205.026547	0.074928	0.030473	1.5
1901	-0.540609	204.738904	0.075023	0.028473	1.5
1902	-0.522151	204.407199	0.075134	0.025396	1.6
1903	-0.521103	204.053230	0.075252	0.036917	1.7
1904	-0.525106	203.707251	0.075368	0.028808	1.7
1905	-0.507611	204.707251	0.075034	0.035290	1.8
1906	-0.531732	205.707201	0.074703	0.023382	2.1
1907	-0.558255	205.353826	0.074820	0.015930	1.6
1908	-0.571794	205.292528	0.074840	0.022495	1.7
1909	-0.531632	206.233375	0.074530	0.029455	1.5
1910	-0.520591	205.879463	0.074646	0.020013	1.6
1911	-0.523072	205.526873	0.074762	0.020727	1.6
1912	-0.512099	205.175080	0.074879	0.046134	1.5
1913	-0.527935	206.002804	0.074606	0.029737	1.5
1914	-0.521268	206.169827	0.074551	0.020914	2.7
1915	-0.522188	205.815855	0.074667	0.027220	1.7
1916	-0.525310	205.461963	0.074784	0.025609	1.6
1917	-0.514936	205.108201	0.074901	0.035740	1.5
1918	-0.527882	206.094823	0.074575	0.030099	1.5
1919	-0.519606	206.579308	0.074417	0.035141	1.9
1920	-0.508714	207.579305	0.074091	0.019194	1.6
1921	-0.553682	207.273432	0.074190	0.048647	1.5
1922	-0.514713	206.919467	0.074306	0.031805	1.9
1923	-0.496865	207.919463	0.073981	0.019934	1.6
1924	-0.541505	207.565508	0.074096	0.024006	1.6
1925	-0.505808	207.221515	0.074207	0.025355	1.6
1926	-0.536981	207.252351	0.074197	0.025685	1.6
1927	-0.539001	206.898508	0.074312	0.053664	1.7
1928	-0.524248	206.544534	0.074428	0.034856	1.7
1929	-0.532633	206.190561	0.074544	0.038670	1.9
1930	-0.528969	206.146920	0.074558	0.040559	2.0
1931	-0.546473	206.852978	0.074327	0.021838	1.7
1932	-0.544352	206.499053	0.074443	0.053803	1.7
1933	-0.533731	206.665134	0.074389	0.031835	1.6
1934	-0.526701	206.311160	0.074504	0.035046	2.0
1935	-0.530962	205.957187	0.074621	0.046632	1.7
1936	-0.520504	205.603213	0.074737	0.026582	1.6
1937	-0.530224	206.600101	0.074410	0.023257	1.6
1938	-0.519921	206.416065	0.074470	0.021791	2.4
1939	-0.540957	207.057611	0.074261	0.025653	1.6
1940	-0.547976	206.703909	0.074376	0.053990	1.5
1941	-0.518067	206.349936	0.074492	0.024399	1.5
1942	-0.514296	205.997624	0.074607	0.019059	1.5
1943	-0.525881	206.996834	0.074280	0.028968	1.5
1944	-0.523543	207.806003	0.074018	0.036520	2.0
1945	-0.554384	207.487755	0.074121	0.035982	1.6
1946	-0.518360	207.133782	0.074236	0.018042	1.8
1947	-0.512963	206.779836	0.074351	0.022366	1.9
1948	-0.557047	206.429656	0.074466	0.060849	1.5
1949	-0.481338	206.075684	0.074582	0.036653	1.7
1950	-0.541722	207.068594	0.074257	0.038068	1.6
1951	-0.525559	206.714621	0.074372	0.018767	1.5
1952	-0.512062	206.361893	0.074488	0.038156	1.5
1953	-0.548072	206.007933	0.074604	0.029106	1.6
1954	-0.516150	207.007933	0.074277	0.041022	1.8
1955	-0.509825	206.668069	0.074388	0.036663	1.8
1956	-0.507236	206.314095	0.074504	0.037450	1.5
1957	-0.532227	205.960122	0.074620	0.026769	1.5
1958	-0.528654	205.606148	0.074736	0.028136	1.5
1959	-0.542039	205.252270	0.074853	0.063005	1.8
1960	-0.518530	204.898297	0.074970	0.045913	1.6
1961	-0.537011	204.544323	0.075088	0.012883	1.5
1962	-0.547662	204.190675	0.075206	0.027354	1.5
1963	-0.543646	203.915036	0.075298	0.038426	2.1
1964	-0.551704	203.621448	0.075397	0.034252	2.3
1965	-0.537995	203.267505	0.075516	0.026158	1.6
1966	-0.533057	202.913706	0.075635	0.021882	1.5
1967	-0.557168	202.562816	0.075754	0.047759	1.5
1968	-0.518388	202.315151	0.075838	0.022758	1.5
1969	-0.531194	203.313082	0.075500	0.025645	1.7
1970	-0.519731	202.959200	0.075620	0.033551	1.6
1971	-0.523524	203.846169	0.075321	0.057349	2.0
1972	-0.536709	204.846169	0.074988	0.032550	1.7
1973	-0.527521	204.492195	0.075105	0.023496	1.7
1974	-0.529627	204.151295	0.075219	0.047623	1.7
1975	-0.519276	203.797322	0.075338	0.051064	1.6
1976	-0.516790	203.443348	0.075456	0.027526	1.5
1977	-0.525113	203.089380	0.075576	0.026427	1.5
1978	-0.528464	202.735445	0.075695	0.039835	1.7
1979	-0.538245	202.381471	0.075815	0.022719	2.1
1980	-0.513846	202.163126	0.075889	0.046080	1.8
1981	-0.543422	201.809168	0.076010	0.027936	1.8
1982	-0.553475	201.458156	0.076130	0.041232	1.6
1983	-0.547528	201.104182	0.076251	0.035679	1.5
1984	-0.517030	200.750211	0.076373	0.017840	1.5
1985	-0.518508	200.397558	0.076495	0.032252	1.6
1986	-0.525995	200.043617	0.076617	0.033726	1.5
1987	-0.546992	200.031734	0.076621	0.025188	1.7
1988	-0.550849	200.990291	0.076290	0.016809	1.6
1989	-0.511358	200.636694	0.076412	0.017565	1.5
1990	-0.559057	200.287183	0.076533	0.023508	2.1
1991	-0.534619	200.244367	0.076547	0.027877	1.6
1992	-0.527181	199.890400	0.076670	0.027882	1.5
1993	-0.511608	200.890391	0.076325	0.043709	1.5
1994	-0.487657	201.890389	0.075982	0.022664	1.5
1995	-0.528781	201.536519	0.076103	0.027560	1.7
1996	-0.547011	201.976540	0.075953	0.024191	1.8
1997	-0.572484	201.622567	0.076074	0.034427	1.7
1998	-0.509636	201.268597	0.076195	0.031403	1.9
1999	-0.515330	202.268597	0.075853	0.047361	1.6
